ABUNDANCE,BIOMAS,GENUS_SPECIES,SAMPLE_DESC,PLOT,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
1,0,"Sterna hirundo",60.140000_-1.640000_Europe_GB_Gluibuil_83_4_7_2000,,60.140000,-1.640000,4,7,2000
1,0,"Sterna hirundo",60.410000_-1.450000_Europe_GB_Gluss_Ayre_to_Long_Ayre_-19_28_5_1999,,60.410000,-1.450000,28,5,1999
1,0,"Sterna hirundo",55.020000_-1.680000_Europe_GB_Gosworth_Park_lane_-72_7_7_2000,,55.020000,-1.680000,7,7,2000
1,0,"Sterna hirundo",56.000000_-3.760000_Europe_GB_Grangemouth_1_-25_28_5_2000,,56.000000,-3.760000,28,5,2000
1,0,"Sterna hirundo",55.910000_-3.280000_Europe_GB_Granton_Harbour_-84_2_7_2000,,55.910000,-3.280000,2,7,2000
1,0,"Sterna hirundo",52.770000_-1.550000_Europe_GB_Gravel_Pit_-116_2_7_2000,,52.770000,-1.550000,2,7,2000
1,0,"Sterna hirundo",52.860000_-1.700000_Europe_GB_Gravel_Pit_-57_2_7_2001,,52.860000,-1.700000,2,7,2001
1,0,"Sterna hirundo",52.770000_-1.700000_Europe_GB_Gravel_Pits_-51_2_7_2002,,52.770000,-1.700000,2,7,2002
1,0,"Sterna hirundo",49.900000_-6.310000_Europe_GB_Great_Cheese_-1_10_6_1999,,49.900000,-6.310000,10,6,1999
1,0,"Sterna hirundo",51.750000_0.750000_Europe_GB_Great_Cob_Island_-8_16_6_2000,,51.750000,0.750000,16,6,2000
1,0,"Sterna hirundo",54.570000_-1.220000_Europe_GB_Greatham_Creek_Brine_Fields_1_-9_20_7_2001,,54.570000,-1.220000,20,7,2001
1,0,"Sterna hirundo",56.970000_-7.430000_Europe_GB_Greemamul_-30_5_6_2002,,56.970000,-7.430000,5,6,2002
1,0,"Sterna hirundo",49.900000_-6.450000_Europe_GB_Green_Island_(Samson)_31_14_6_1999,,49.900000,-6.450000,14,6,1999
1,0,"Sterna hirundo",49.900000_-6.310000_Europe_GB_Green_Island_-_Tresco_-1_22_6_1999,,49.900000,-6.310000,22,6,1999
1,0,"Sterna hirundo",60.140000_-1.460000_Europe_GB_Greena_8_21_6_2000,,60.140000,-1.460000,21,6,2000
1,0,"Sterna hirundo",51.400000_0.580000_Europe_GB_Greenborough_1_11_6_2000,,51.400000,0.580000,11,6,2000
1,0,"Sterna hirundo",51.870000_-0.690000_Europe_GB_Grovebury_Farm_1_-106_2_7_2000,,51.870000,-0.690000,2,7,2000
1,0,"Sterna hirundo",59.870000_-1.280000_Europe_GB_Grutness_-4_27_5_2000,,59.870000,-1.280000,27,5,2000
1,0,"Sterna hirundo",59.870000_-1.280000_Europe_GB_Grutness_Voe_North_-4_4_7_2000,,59.870000,-1.280000,4,7,2000
1,0,"Sterna hirundo",57.330000_-7.480000_Europe_GB_Gunisary_Bay_11_2_7_1999,,57.330000,-7.480000,2,7,1999
1,0,"Sterna hirundo",51.590000_0.010000_Europe_GB_Hainault_F._-35_16_6_2000,,51.590000,0.010000,16,6,2000
1,0,"Sterna hirundo",58.300000_-5.240000_Europe_GB_Handa_41_12_6_2001,,58.300000,-5.240000,12,6,2001
1,0,"Sterna hirundo",52.140000_-0.680000_Europe_GB_Harrold_O_Dell_Country_Park_1_-73_1_7_2000,,52.140000,-0.680000,1,7,2000
1,0,"Sterna hirundo",57.680000_-7.700000_Europe_GB_Haskeir_1_6_6_2002,,57.680000,-7.700000,6,6,2002
1,0,"Sterna hirundo",56.450000_-3.460000_Europe_GB_Haugh_of_Kercock_-23_16_6_2000,,56.450000,-3.460000,16,6,2000
1,0,"Sterna hirundo",52.000000_1.490000_Europe_GB_Havergate_Island_13_15_6_2000,,52.000000,1.490000,15,6,2000
1,0,"Sterna hirundo",54.570000_-1.380000_Europe_GB_Haverton_Hill_Ponds_1_-42_25_5_2001,,54.570000,-1.380000,25,5,2001
1,0,"Sterna hirundo",60.050000_-1.280000_Europe_GB_Head_of_Voe_of_Sound_-183_9_7_2000,,60.050000,-1.280000,9,7,2000
1,0,"Sterna hirundo",56.970000_-7.430000_Europe_GB_Hellisay_-30_5_6_2002,,56.970000,-7.430000,5,6,2002
1,0,"Sterna hirundo",59.060000_-3.040000_Europe_GB_Helziegetha_-46_7_7_2000,,59.060000,-3.040000,7,7,2000
1,0,"Sterna hirundo",50.700000_-1.850000_Europe_GB_Hengistbury_3_-31_28_7_2001,,50.700000,-1.850000,28,7,2001
1,0,"Sterna hirundo",50.700000_-1.850000_Europe_GB_Hengistbury_3_-31_30_6_2001,,50.700000,-1.850000,30,6,2001
1,0,"Sterna hirundo",50.700000_-1.850000_Europe_GB_Hengistbury_4_-31_28_7_2001,,50.700000,-1.850000,28,7,2001
1,0,"Sterna hirundo",50.700000_-1.850000_Europe_GB_Hengistbury_4_-31_30_6_2001,,50.700000,-1.850000,30,6,2001
1,0,"Sterna hirundo",51.660000_0.600000_Europe_GB_Heybridge_GP_-39_16_6_2000,,51.660000,0.600000,16,6,2000
1,0,"Sterna hirundo",60.140000_-1.460000_Europe_GB_Hill_of_Olligarth_8_21_6_2000,,60.140000,-1.460000,21,6,2000
1,0,"Sterna hirundo",60.500000_-1.270000_Europe_GB_Hill_of_Ulsta_1_14_6_2000,,60.500000,-1.270000,14,6,2000
1,0,"Sterna hirundo",51.690000_-1.270000_Europe_GB_Hinksey_-85_16_6_2000,,51.690000,-1.270000,16,6,2000
1,0,"Sterna hirundo",54.110000_-3.370000_Europe_GB_Hodbarrow_1_16_16_6_2000,,54.110000,-3.370000,16,6,2000
1,0,"Sterna hirundo",54.110000_-3.370000_Europe_GB_Hodbarrow_2_16_16_6_2000,,54.110000,-3.370000,16,6,2000
1,0,"Sterna hirundo",59.150000_-3.050000_Europe_GB_Holm_of_Scockness_-119_8_7_2000,,59.150000,-3.050000,8,7,2000
1,0,"Sterna hirundo",60.050000_-1.280000_Europe_GB_Holm_of_Sound_to_Punds_Geo_-183_12_6_1998,,60.050000,-1.280000,12,6,1998
1,0,"Sterna hirundo",60.320000_-1.450000_Europe_GB_Holms_of_Uyea-SoundVementry_-1_23_6_2000,,60.320000,-1.450000,23,6,2000
1,0,"Sterna hirundo",55.650000_-1.840000_Europe_GB_Holy_Islands_sands_-1_30_5_2000,,55.650000,-1.840000,30,5,2000
1,0,"Sterna hirundo",51.680000_-0.120000_Europe_GB_Holyfield_Lake_-66_4_8_2000,,51.680000,-0.120000,4,8,2000
1,0,"Sterna hirundo",55.020000_-1.530000_Europe_GB_Holywell_Road_-61_14_6_2000,,55.020000,-1.530000,14,6,2000
1,0,"Sterna hirundo",55.020000_-1.530000_Europe_GB_Holywell_Road_-61_7_7_2000,,55.020000,-1.530000,7,7,2000
1,0,"Sterna hirundo",57.600000_-7.350000_Europe_GB_Honary_-67_21_6_2002,,57.600000,-7.350000,21,6,2002
1,0,"Sterna hirundo",51.830000_1.190000_Europe_GB_Horsey_Island_-19_16_6_2000,,51.830000,1.190000,16,6,2000
1,0,"Sterna hirundo",55.700000_-4.860000_Europe_GB_Hunterston_(Clydeport)_-16_11_6_2000,,55.700000,-4.860000,11,6,2000
1,0,"Sterna hirundo",50.700000_-1.570000_Europe_GB_Hurst_Beach_1_2_7_2000,,50.700000,-1.570000,2,7,2000
1,0,"Sterna hirundo",56.000000_-3.280000_Europe_GB_Inchmickery_1_2_7_2000,,56.000000,-3.280000,2,7,2000
1,0,"Sterna hirundo",55.560000_-1.680000_Europe_GB_Inner_Farne_-20_6_6_2000,,55.560000,-1.680000,6,6,2000
1,0,"Sterna hirundo",58.870000_-3.380000_Europe_GB_Inner_Holm_-35_2_7_2000,,58.870000,-3.380000,2,7,2000
1,0,"Sterna hirundo",57.340000_-3.990000_Europe_GB_Inverbrough_2_-283_10_6_1999,,57.340000,-3.990000,10,6,1999
1,0,"Sterna hirundo",57.930000_-5.540000_Europe_GB_Islands_between_Tanera_Mor_&_Eilean_Fada_Mor_36_6_6_2000,,57.930000,-5.540000,6,6,2000
1,0,"Sterna hirundo",55.580000_-6.120000_Europe_GB_Islay_42_10_5_6_2000,,55.580000,-6.120000,5,6,2000
1,0,"Sterna hirundo",55.580000_-6.120000_Europe_GB_Islay-ISM_10_5_6_2000,,55.580000,-6.120000,5,6,2000
1,0,"Sterna hirundo",60.410000_-1.450000_Europe_GB_Isle_of_Nibon_-19_6_6_1998,,60.410000,-1.450000,6,6,1998
1,0,"Sterna hirundo",55.780000_-5.510000_Europe_GB_Islet_-34_18_6_1999,,55.780000,-5.510000,18,6,1999
1,0,"Sterna hirundo",55.920000_-2.640000_Europe_GB_John_Muir_Country_Park_-245_2_7_2000,,55.920000,-2.640000,2,7,2000
1,0,"Sterna hirundo",55.020000_-1.680000_Europe_GB_Killingsworth_Lake_-72_2_7_2000,,55.020000,-1.680000,2,7,2000
1,0,"Sterna hirundo",55.020000_-1.680000_Europe_GB_Killingsworth_Lake_-72_7_6_2000,,55.020000,-1.680000,7,6,2000
1,0,"Sterna hirundo",52.300000_0.190000_Europe_GB_Kingfishers_-3_16_6_2001,,52.300000,0.190000,16,6,2001
1,0,"Sterna hirundo",51.920000_1.340000_Europe_GB_Kingsfleet_10_2_7_2000,,51.920000,1.340000,2,7,2000
1,0,"Sterna hirundo",56.730000_-2.490000_Europe_GB_Kinnaber_-19_2_7_2000,,56.730000,-2.490000,2,7,2000
1,0,"Sterna hirundo",57.180000_-2.330000_Europe_GB_Kirkhill_Industrial_Estate_-165_2_7_2000,,57.180000,-2.330000,2,7,2000
1,0,"Sterna hirundo",52.500000_-1.700000_Europe_GB_Ladywalk_N.R._-84_25_6_2000,,52.500000,-1.700000,25,6,2000
1,0,"Sterna hirundo",51.600000_-1.850000_Europe_GB_Lake_111_-82_14_6_2000,,51.600000,-1.850000,14,6,2000
1,0,"Sterna hirundo",51.600000_-2.000000_Europe_GB_Lake_34_-103_15_7_2000,,51.600000,-2.000000,15,7,2000
1,0,"Sterna hirundo",51.600000_-2.000000_Europe_GB_Lake_55_-103_15_6_2000,,51.600000,-2.000000,15,6,2000
1,0,"Sterna hirundo",51.600000_-2.000000_Europe_GB_Lake_74_-103_7_7_2000,,51.600000,-2.000000,7,7,2000
1,0,"Sterna hirundo",51.600000_-2.000000_Europe_GB_Lake_75_-103_15_6_2000,,51.600000,-2.000000,15,6,2000
1,0,"Sterna hirundo",51.600000_-2.000000_Europe_GB_Lake_76_-103_2_7_2000,,51.600000,-2.000000,2,7,2000
1,0,"Sterna hirundo",51.600000_-2.000000_Europe_GB_Lake_83_-103_2_6_2000,,51.600000,-2.000000,2,6,2000
1,0,"Sterna hirundo",51.600000_-2.000000_Europe_GB_Lake_84_-103_15_7_2000,,51.600000,-2.000000,15,7,2000
1,0,"Sterna hirundo",51.600000_-2.000000_Europe_GB_Lake_9_-103_14_6_2000,,51.600000,-2.000000,14,6,2000
1,0,"Sterna hirundo",59.240000_-2.520000_Europe_GB_Leavisgarth_-1_21_6_2000,,59.240000,-2.520000,21,6,2000
1,0,"Sterna hirundo",55.910000_-3.280000_Europe_GB_Leith_Docks_-84_10_6_2000,,55.910000,-3.280000,10,6,2000
1,0,"Sterna hirundo",56.450000_-6.870000_Europe_GB_Librig_Bheag_Ard_Ear_9_26_5_2000,,56.450000,-6.870000,26,5,2000
1,0,"Sterna hirundo",52.050000_-0.830000_Europe_GB_Linford_GP_-88_16_6_2000,,52.050000,-0.830000,16,6,2000
1,0,"Sterna hirundo",51.510000_-0.840000_Europe_GB_Little_Marlow_GP_-92_16_6_2000,,51.510000,-0.840000,16,6,2000
1,0,"Sterna hirundo",52.220000_-0.390000_Europe_GB_Little_Paxton_GP_-68_16_6_2001,,52.220000,-0.390000,16,6,2001
1,0,"Sterna hirundo",58.400000_-5.080000_Europe_GB_Loch_a'_Chadh_-_Fi_-2_8_6_2000,,58.400000,-5.080000,8,6,2000
1,0,"Sterna hirundo",57.060000_-7.440000_Europe_GB_Loch_A'Choire_0_1_6_2002,,57.060000,-7.440000,1,6,2002
1,0,"Sterna hirundo",57.060000_-7.440000_Europe_GB_Loch_Aisauat_0_1_6_2002,,57.060000,-7.440000,1,6,2002
1,0,"Sterna hirundo",57.610000_-7.190000_Europe_GB_Loch_Blashaval_-8_20_6_2002,,57.610000,-7.190000,20,6,2002
1,0,"Sterna hirundo",57.240000_-7.470000_Europe_GB_Loch_Ceann_a'Baigh_3_2_7_1999,,57.240000,-7.470000,2,7,1999
1,0,"Sterna hirundo",58.120000_-5.220000_Europe_GB_Loch_Crocach_-97_7_6_1999,,58.120000,-5.220000,7,6,1999
1,0,"Sterna hirundo",57.240000_-7.470000_Europe_GB_Loch_Druidbeg_3_14_5_2000,,57.240000,-7.470000,14,5,2000
1,0,"Sterna hirundo",57.510000_-7.340000_Europe_GB_Loch_Eport_3_28_6_2002,,57.510000,-7.340000,28,6,2002
1,0,"Sterna hirundo",57.520000_-7.180000_Europe_GB_Loch_Houram_-111_5_7_2002,,57.520000,-7.180000,5,7,2002
1,0,"Sterna hirundo",58.400000_-5.080000_Europe_GB_Loch_Laxfod_North_East_-2_8_6_2000,,58.400000,-5.080000,8,6,2000
1,0,"Sterna hirundo",58.310000_-5.070000_Europe_GB_Loch_Laxford_Islets_-216_7_6_2000,,58.310000,-5.070000,7,6,2000
1,0,"Sterna hirundo",58.310000_-5.070000_Europe_GB_Loch_Laxford_South_East_-216_8_6_2000,,58.310000,-5.070000,8,6,2000
1,0,"Sterna hirundo",57.330000_-7.320000_Europe_GB_Loch_Meanervagh_-59_31_5_2002,,57.330000,-7.320000,31,5,2002
1,0,"Sterna hirundo",57.610000_-7.190000_Europe_GB_Loch_Mhic_Phail_-8_4_6_2002,,57.610000,-7.190000,4,6,2002
1,0,"Sterna hirundo",57.420000_-7.490000_Europe_GB_Loch_Mor_17_6_6_2002,,57.420000,-7.490000,6,6,2002
1,0,"Sterna hirundo",57.510000_-7.340000_Europe_GB_Loch_Ob_A_Ghibhte_3_28_6_2002,,57.510000,-7.340000,28,6,2002
1,0,"Sterna hirundo",59.060000_-2.690000_Europe_GB_Loch_of_Matpow_30_11_6_2000,,59.060000,-2.690000,11,6,2000
1,0,"Sterna hirundo",59.330000_-3.050000_Europe_GB_Loch_of_Saint_Tredwell_9_3_7_7_2000,,59.330000,-3.050000,7,7,2000
1,0,"Sterna hirundo",57.090000_-2.490000_Europe_GB_Loch_of_Skene_-109_2_7_2000,,57.090000,-2.490000,2,7,2000
1,0,"Sterna hirundo",57.540000_-2.000000_Europe_GB_Loch_of_Strathbeg_-49_2_7_2000,,57.540000,-2.000000,2,7,2000
1,0,"Sterna hirundo",58.080000_-6.580000_Europe_GB_Loch_Oichean_-33_8_5_1999,,58.080000,-6.580000,8,5,1999
1,0,"Sterna hirundo",57.610000_-7.190000_Europe_GB_Loch_Portain_-8_2_6_2002,,57.610000,-7.190000,2,6,2002
1,0,"Sterna hirundo",58.120000_-5.390000_Europe_GB_Loch_Roe_40_5_6_2000,,58.120000,-5.390000,5,6,2000
1,0,"Sterna hirundo",57.510000_-7.340000_Europe_GB_Loch_Scablavay_3_2_7_2001,,57.510000,-7.340000,2,7,2001
1,0,"Sterna hirundo",57.620000_-3.340000_Europe_GB_Loch_Spynie_-37_2_7_2000,,57.620000,-3.340000,2,7,2000
1,0,"Sterna hirundo",58.330000_-3.700000_Europe_GB_Lochan_Crail_nan_Lair_-188_31_5_2000,,58.330000,-3.700000,31,5,2000
1,0,"Sterna hirundo",58.390000_-5.250000_Europe_GB_Lochan_nam_Mealian_46_6_6_2000,,58.390000,-5.250000,6,6,2000
1,0,"Sterna hirundo",60.320000_-1.270000_Europe_GB_Lochend_-134_9_6_2000,,60.320000,-1.270000,9,6,2000
1,0,"Sterna hirundo",52.490000_-0.520000_Europe_GB_Lock_-68_2_7_2000,,52.490000,-0.520000,2,7,2000
1,0,"Sterna hirundo",50.610000_-2.560000_Europe_GB_Lodmoor_1_18_15_5_2000,,50.610000,-2.560000,15,5,2000
1,0,"Sterna hirundo",56.000000_-3.440000_Europe_GB_Long_Craig_-3_2_7_2000,,56.000000,-3.440000,2,7,2000
1,0,"Sterna hirundo",52.450000_1.670000_Europe_GB_Lowestoft_1_-11_2_7_2001,,52.450000,1.670000,2,7,2001
1,0,"Sterna hirundo",53.940000_-2.910000_Europe_GB_Lune_Estuary_1_-2_16_6_2000,,53.940000,-2.910000,16,6,2000
1,0,"Sterna hirundo",58.790000_-3.210000_Europe_GB_Lyness_-2_21_5_2000,,58.790000,-3.210000,21,5,2000
1,0,"Sterna hirundo",57.420000_-7.330000_Europe_GB_Maaey_Riabhach_-8_15_6_2002,,57.420000,-7.330000,15,6,2002
1,0,"Sterna hirundo",51.480000_0.730000_Europe_GB_Maplin_Bank_7_2_7_2000,,51.480000,0.730000,2,7,2000
1,0,"Sterna hirundo",52.410000_-1.700000_Europe_GB_Marsh_Lane_Gravel_Pit_1_-100_2_7_1999,,52.410000,-1.700000,2,7,1999
1,0,"Sterna hirundo",57.940000_-5.380000_Europe_GB_Meall_Nan_Caorach_19_9_6_2000,,57.940000,-5.380000,9,6,2000
1,0,"Sterna hirundo",49.900000_-6.450000_Europe_GB_Merrick_island_31_25_6_1999,,49.900000,-6.450000,25,6,1999
1,0,"Sterna hirundo",57.780000_-4.350000_Europe_GB_Mid_Fearn_Mere_-634_15_6_2000,,57.780000,-4.350000,15,6,2000
1,0,"Sterna hirundo",60.680000_-1.080000_Europe_GB_Migga_Ness_-65_24_6_2000,,60.680000,-1.080000,24,6,2000
1,0,"Sterna hirundo",56.770000_-7.730000_Europe_GB_Mingulay1_33_9_6_1998,,56.770000,-7.730000,9,6,1998
1,0,"Sterna hirundo",52.180000_1.500000_Europe_GB_Minsmere_Scrape_-14_2_7_2000,,52.180000,1.500000,2,7,2000
1,0,"Sterna hirundo",54.810000_-4.640000_Europe_GB_Mochrum_Loch_1_-135_16_6_2000,,54.810000,-4.640000,16,6,2000
1,0,"Sterna hirundo",51.300000_0.860000_Europe_GB_Mocketts_-36_12_5_2000,,51.300000,0.860000,12,5,2000
1,0,"Sterna hirundo",55.330000_-5.620000_Europe_GB_Mod_Pier_Campbeltown_-41_10_6_2000,,55.330000,-5.620000,10,6,2000
1,0,"Sterna hirundo",59.960000_-1.280000_Europe_GB_Mousa_1_-147_6_6_2000,,59.960000,-1.280000,6,6,2000
1,0,"Sterna hirundo",60.140000_-1.280000_Europe_GB_Muckle_Ayre_Dales_Voe_-69_28_6_2000,,60.140000,-1.280000,28,6,2000
1,0,"Sterna hirundo",59.060000_-2.870000_Europe_GB_Muckle_Green_Holm_5_12_6_2000,,59.060000,-2.870000,12,6,2000
1,0,"Sterna hirundo",56.190000_-6.510000_Europe_GB_Mull_28_40_5_6_2000,,56.190000,-6.510000,5,6,2000
1,0,"Sterna hirundo",56.500000_-5.410000_Europe_GB_Mussell_Raft_-7_10_6_1999,,56.500000,-5.410000,10,6,1999
1,0,"Sterna hirundo",56.580000_-5.900000_Europe_GB_Narrows_Islet_-184_26_6_2000,,56.580000,-5.900000,26,6,2000
1,0,"Sterna hirundo",51.680000_-0.120000_Europe_GB_Nazeing_Sailing_Pit_-66_1_7_2000,,51.680000,-0.120000,1,7,2000
1,0,"Sterna hirundo",60.410000_-1.270000_Europe_GB_Ness_of_Galtagarth_-145_3_6_2000,,60.410000,-1.270000,3,6,2000
1,0,"Sterna hirundo",52.680000_-1.700000_Europe_GB_Newbold_Quarry_1_-63_2_7_2001,,52.680000,-1.700000,2,7,2001
1,0,"Sterna hirundo",50.700000_-1.430000_Europe_GB_Newtown_NNR_-14_1_5_2001,,50.700000,-1.430000,1,5,2001
1,0,"Sterna hirundo",57.700000_-4.180000_Europe_GB_Nigg_Oil_Terminal_-11_7_6_2000,,57.700000,-4.180000,7,6,2000
1,0,"Sterna hirundo",52.920000_0.820000_Europe_GB_North_Norfolk_Coast_11_-64_1_5_2000,,52.920000,0.820000,1,5,2000
1,0,"Sterna hirundo",52.930000_0.520000_Europe_GB_North_Norfolk_Coast_6_-25_1_5_2000,,52.930000,0.520000,1,5,2000
1,0,"Sterna hirundo",52.920000_0.820000_Europe_GB_North_Norfolk_Coast_9_-64_1_5_2000,,52.920000,0.820000,1,5,2000
1,0,"Sterna hirundo",50.700000_-1.430000_Europe_GB_North_Solent_National_Nature_Reserve_-14_16_5_2000,,50.700000,-1.430000,16,5,2000
1,0,"Sterna hirundo",51.750000_0.750000_Europe_GB_Old_Hall_Marshes_-8_16_6_2000,,51.750000,0.750000,16,6,2000
1,0,"Sterna hirundo",54.890000_-5.120000_Europe_GB_Old_Pier_Cairn_Ryan_-118_16_6_2000,,54.890000,-5.120000,16,6,2000
1,0,"Sterna hirundo",57.330000_-7.320000_Europe_GB_Orasay_-59_8_6_2002,,57.330000,-7.320000,8,6,2002
1,0,"Sterna hirundo",54.570000_-1.220000_Europe_GB_Ore_Terminal_-9_27_6_2000,,54.570000,-1.220000,27,6,2000
1,0,"Sterna hirundo",56.220000_-5.710000_Europe_GB_Ormsa_-1_21_6_2000,,56.220000,-5.710000,21,6,2000
1,0,"Sterna hirundo",57.600000_-7.350000_Europe_GB_Oronsay_-67_20_6_2002,,57.600000,-7.350000,20,6,2002
1,0,"Sterna hirundo",57.610000_-7.190000_Europe_GB_Orosay_-8_2_6_2002,,57.610000,-7.190000,2,6,2002
1,0,"Sterna hirundo",58.870000_-3.380000_Europe_GB_Outer_Holm_-35_2_7_2000,,58.870000,-3.380000,2,7,2000
1,0,"Sterna hirundo",51.570000_0.740000_Europe_GB_Paglesham_Lagoon_-5_16_6_2000,,51.570000,0.740000,16,6,2000
1,0,"Sterna hirundo",59.060000_-2.690000_Europe_GB_Papa_Stronsay_Corn_Graand_30_10_6_2000,,59.060000,-2.690000,10,6,2000
1,0,"Sterna hirundo",49.900000_-6.450000_Europe_GB_Peashopper_Isle_31_7_6_1999,,49.900000,-6.450000,7,6,1999
1,0,"Sterna hirundo",51.660000_0.740000_Europe_GB_Pewet_Island_-18_16_6_2000,,51.660000,0.740000,16,6,2000
1,0,"Sterna hirundo",51.830000_1.190000_Europe_GB_Pewit_Island_-19_16_6_2000,,51.830000,1.190000,16,6,2000
1,0,"Sterna hirundo",51.690000_-1.420000_Europe_GB_Pinkhill_Farmoor_-75_16_6_2000,,51.690000,-1.420000,16,6,2000
1,0,"Sterna hirundo",51.690000_-1.560000_Europe_GB_Pit_60_-68_16_6_2000,,51.690000,-1.560000,16,6,2000
1,0,"Sterna hirundo",51.690000_-1.560000_Europe_GB_Pit_61_-68_16_6_2000,,51.690000,-1.560000,16,6,2000
1,0,"Sterna hirundo",52.230000_-0.970000_Europe_GB_Pitsford_Res._-72_2_7_2000,,52.230000,-0.970000,2,7,2000
1,0,"Sterna hirundo",55.760000_-5.980000_Europe_GB_Pladda_20_18_6_2000,,55.760000,-5.980000,18,6,2000
1,0,"Sterna hirundo",55.910000_-3.440000_Europe_GB_Port_Edgar_-81_2_7_2000,,55.910000,-3.440000,2,7,2000
1,0,"Sterna hirundo",52.040000_-0.540000_Europe_GB_Priory_CP_-50_16_6_2000,,52.040000,-0.540000,16,6,2000
1,0,"Sterna hirundo",60.050000_-1.280000_Europe_GB_Punds_Geo_to_Tinda_-183_12_6_1998,,60.050000,-1.280000,12,6,1998
1,0,"Sterna hirundo",60.230000_-1.640000_Europe_GB_Pundswell_Knowe_-36_23_6_2000,,60.230000,-1.640000,23,6,2000
1,0,"Sterna hirundo",50.700000_-1.570000_Europe_GB_Pylewell_1_2_7_2000,,50.700000,-1.570000,2,7,2000
1,0,"Sterna hirundo",60.320000_-1.630000_Europe_GB_Quiness_Muckle_Roe_19_22_6_2000,,60.320000,-1.630000,22,6,2000
1,0,"Sterna hirundo",51.600000_-1.270000_Europe_GB_Radley_GPs_-79_16_6_2000,,51.600000,-1.270000,16,6,2000
1,0,"Sterna hirundo",56.360000_-2.970000_Europe_GB_RAF_Leuchars_-118_2_7_2000,,56.360000,-2.970000,2,7,2000
1,0,"Sterna hirundo",51.490000_0.150000_Europe_GB_Rainham_Marshes_-2_16_6_2000,,51.490000,0.150000,16,6,2000
1,0,"Sterna hirundo",53.660000_-0.630000_Europe_GB_Read's_Island_-17_16_6_2000,,53.660000,-0.630000,16,6,2000
1,0,"Sterna hirundo",57.330000_-7.320000_Europe_GB_Regam_-59_15_6_2002,,57.330000,-7.320000,15,6,2002
1,0,"Sterna hirundo",56.040000_-5.690000_Europe_GB_Reisa_an_t-Sruith_2_19_6_2000,,56.040000,-5.690000,19,6,2000
1,0,"Sterna hirundo",58.970000_-3.210000_Europe_GB_Rennibister_-39_9_6_2000,,58.970000,-3.210000,9,6,2000
1,0,"Sterna hirundo",53.130000_-1.550000_Europe_GB_Reservoir_-143_2_7_2000,,53.130000,-1.550000,2,7,2000
1,0,"Sterna hirundo",57.610000_-7.190000_Europe_GB_Rifagan_Minish_-8_3_6_2002,,57.610000,-7.190000,3,6,2002
1,0,"Sterna hirundo",56.990000_-2.820000_Europe_GB_River_Dee_-429_2_7_2000,,56.990000,-2.820000,2,7,2000
1,0,"Sterna hirundo",54.920000_-3.090000_Europe_GB_Rockliffe_Marsh_0_25_6_2000,,54.920000,-3.090000,25,6,2000
1,0,"Sterna hirundo",57.420000_-7.330000_Europe_GB_Ronay_2_-8_15_6_2002,,57.420000,-7.330000,15,6,2002
1,0,"Sterna hirundo",52.040000_-0.540000_Europe_GB_Rookery_Clay_Pit_1_-50_2_7_2000,,52.040000,-0.540000,2,7,2000
1,0,"Sterna hirundo",56.000000_-3.600000_Europe_GB_Rosyth_Dockyard_-113_6_7_2000,,56.000000,-3.600000,6,7,2000
1,0,"Sterna hirundo",50.790000_-1.000000_Europe_GB_Round_Nap_1_12_6_2000,,50.790000,-1.000000,12,6,2000
1,0,"Sterna hirundo",52.130000_-0.390000_Europe_GB_Rox_-24_16_6_2000,,52.130000,-0.390000,16,6,2000
1,0,"Sterna hirundo",51.500000_0.010000_Europe_GB_Royal_Albert_Dk_-4_16_6_2000,,51.500000,0.010000,16,6,2000
1,0,"Sterna hirundo",57.520000_-7.180000_Europe_GB_Rubha_Mor_-111_3_6_2002,,57.520000,-7.180000,3,6,2002
1,0,"Sterna hirundo",57.520000_-7.180000_Europe_GB_Ruigh_Liath_-111_3_6_2002,,57.520000,-7.180000,3,6,2002
1,0,"Sterna hirundo",52.590000_-0.820000_Europe_GB_Rultand_Water_3_-123_2_7_2000,,52.590000,-0.820000,2,7,2000
1,0,"Sterna hirundo",52.590000_-0.820000_Europe_GB_Rultand_Water_4_-123_2_7_2000,,52.590000,-0.820000,2,7,2000
1,0,"Sterna hirundo",57.340000_-3.990000_Europe_GB_Ruthuen_-283_18_6_2000,,57.340000,-3.990000,18,6,2000
1,0,"Sterna hirundo",52.590000_-0.820000_Europe_GB_Rutland_Water_2_-123_2_7_2000,,52.590000,-0.820000,2,7,2000
1,0,"Sterna hirundo",50.850000_0.690000_Europe_GB_Rye_Harbour_3_8_16_4_2000,,50.850000,0.690000,16,4,2000
1,0,"Sterna hirundo",51.770000_-0.110000_Europe_GB_Rye_Meads_-70_1_7_2000,,51.770000,-0.110000,1,7,2000
1,0,"Sterna hirundo",58.790000_-3.210000_Europe_GB_Rysa_Little_2_-2_3_7_2000,,58.790000,-3.210000,3,7,2000
1,0,"Sterna hirundo",60.500000_-1.090000_Europe_GB_Salt_Wick_-16_4_6_2000,,60.500000,-1.090000,4,6,2000
1,0,"Sterna hirundo",49.900000_-6.450000_Europe_GB_Samson_13_31_9_6_1999,,49.900000,-6.450000,9,6,1999
1,0,"Sterna hirundo",57.000000_-6.610000_Europe_GB_Sanday_West_12_6_7_2000,,57.000000,-6.610000,6,7,2000
